L:0,I:0,T:240,D:an_In_stone,Q:48,O:0,L:0,N:3
L:51,I:723,T:367,D:special_tmap_obj,Q:40,O:30,L:0,N:0
L:51,I:724,T:356,D:a_bridge,Q:40,O:0,L:0,N:0
L:51,I:725,T:356,D:a_bridge,Q:40,O:0,L:0,N:222
L:51,I:726,T:367,D:special_tmap_obj,Q:40,O:30,L:0,N:727
L:51,I:727,T:367,D:special_tmap_obj,Q:40,O:30,L:0,N:0
L:51,I:728,T:367,D:special_tmap_obj,Q:40,O:30,L:0,N:729
L:51,I:729,T:367,D:special_tmap_obj,Q:40,O:30,L:0,N:0
L:51,I:730,T:367,D:special_tmap_obj,Q:40,O:30,L:0,N:731
L:51,I:731,T:367,D:special_tmap_obj,Q:40,O:30,L:0,N:0
L:51,I:732,T:367,D:special_tmap_obj,Q:40,O:30,L:0,N:733
L:51,I:733,T:367,D:special_tmap_obj,Q:40,O:30,L:0,N:0
L:51,I:734,T:356,D:a_bridge,Q:40,O:0,L:0,N:220
L:51,I:735,T:356,D:a_bridge,Q:40,O:0,L:0,N:0
L:51,I:736,T:367,D:special_tmap_obj,Q:40,O:30,L:0,N:738
L:51,I:737,T:367,D:special_tmap_obj,Q:40,O:30,L:0,N:739
L:51,I:738,T:367,D:special_tmap_obj,Q:40,O:30,L:0,N:0
L:51,I:739,T:367,D:special_tmap_obj,Q:40,O:30,L:0,N:0
L:51,I:740,T:14,D:a_jeweled_mace,Q:40,O:0,L:711,N:742
L:51,I:741,T:63,D:a_jeweled_shield,Q:40,O:0,L:711,N:743
L:51,I:742,T:169,D:a_goblet,Q:40,O:0,L:1,N:763
L:51,I:743,T:169,D:a_goblet,Q:40,O:0,L:1,N:764
L:51,I:744,T:197,D:a_bone,Q:40,O:0,L:1,N:758
L:51,I:745,T:196,D:a_bone,Q:40,O:0,L:1,N:746
L:51,I:746,T:194,D:a_skull,Q:40,O:0,L:1,N:757
L:51,I:747,T:356,D:a_bridge,Q:40,O:0,L:0,N:768
L:51,I:748,T:356,D:a_bridge,Q:40,O:0,L:0,N:766
L:51,I:749,T:356,D:a_bridge,Q:40,O:0,L:0,N:785
L:51,I:750,T:356,D:a_bridge,Q:40,O:0,L:0,N:780
L:51,I:751,T:356,D:a_bridge,Q:40,O:0,L:0,N:787
L:51,I:752,T:356,D:a_bridge,Q:40,O:0,L:0,N:759
L:51,I:753,T:356,D:a_bridge,Q:40,O:0,L:0,N:778
L:51,I:754,T:356,D:a_bridge,Q:40,O:0,L:0,N:761
L:51,I:755,T:417,D:a_pick_up_trigger,Q:29,O:22,L:939,N:0
L:51,I:756,T:150,D:a_lit_candle,Q:40,O:0,L:755,N:797
L:51,I:757,T:416,D:a_move_trigger,Q:29,O:12,L:765,N:754
L:51,I:758,T:416,D:a_move_trigger,Q:29,O:12,L:765,N:752
L:51,I:759,T:455,D:some_spacey_twinkles,Q:40,O:39,L:1,N:760
L:51,I:760,T:455,D:some_spacey_twinkles,Q:40,O:39,L:1,N:779
L:51,I:761,T:455,D:some_spacey_twinkles,Q:40,O:39,L:1,N:762
L:51,I:762,T:455,D:some_spacey_twinkles,Q:40,O:39,L:1,N:784
L:51,I:763,T:416,D:a_move_trigger,Q:29,O:12,L:765,N:747
L:51,I:764,T:416,D:a_move_trigger,Q:29,O:12,L:765,N:748
L:51,I:765,T:385,D:a_teleport_trap,Q:30,O:12,L:0,N:0
L:51,I:766,T:455,D:some_spacey_twinkles,Q:40,O:39,L:1,N:767
L:51,I:767,T:455,D:some_spacey_twinkles,Q:40,O:39,L:1,N:786
L:51,I:768,T:455,D:some_spacey_twinkles,Q:40,O:39,L:1,N:769
L:51,I:769,T:455,D:some_spacey_twinkles,Q:40,O:39,L:1,N:781
L:51,I:770,T:367,D:special_tmap_obj,Q:40,O:30,L:0,N:771
L:51,I:771,T:367,D:special_tmap_obj,Q:40,O:30,L:0,N:0
L:51,I:772,T:367,D:special_tmap_obj,Q:40,O:30,L:0,N:775
L:51,I:773,T:367,D:special_tmap_obj,Q:40,O:30,L:0,N:774
L:51,I:774,T:367,D:special_tmap_obj,Q:40,O:30,L:0,N:0
L:51,I:775,T:367,D:special_tmap_obj,Q:40,O:30,L:0,N:0
L:51,I:776,T:367,D:special_tmap_obj,Q:40,O:30,L:0,N:777
L:51,I:777,T:367,D:special_tmap_obj,Q:40,O:30,L:0,N:0
L:51,I:778,T:356,D:a_bridge,Q:40,O:0,L:0,N:0
L:51,I:779,T:356,D:a_bridge,Q:40,O:0,L:0,N:0
L:51,I:780,T:356,D:a_bridge,Q:40,O:0,L:0,N:0
L:51,I:781,T:356,D:a_bridge,Q:40,O:0,L:0,N:0
L:51,I:782,T:455,D:some_spacey_twinkles,Q:40,O:39,L:1,N:0
L:51,I:783,T:455,D:some_spacey_twinkles,Q:40,O:39,L:1,N:0
L:51,I:784,T:356,D:a_bridge,Q:40,O:0,L:0,N:0
L:51,I:785,T:356,D:a_bridge,Q:40,O:0,L:0,N:0
L:51,I:786,T:356,D:a_bridge,Q:40,O:0,L:0,N:0
L:51,I:787,T:356,D:a_bridge,Q:40,O:0,L:0,N:0
L:51,I:788,T:418,D:a_use_trigger,Q:30,O:40,L:1013,N:0
L:51,I:789,T:373,D:a_lever,Q:40,O:0,L:788,N:0
L:51,I:790,T:237,D:a_Flam_stone,Q:40,O:0,L:1,N:0
L:51,I:791,T:368,D:a_button,Q:40,O:0,L:0,N:0
L:51,I:792,T:417,D:a_pick_up_trigger,Q:29,O:22,L:939,N:0
L:51,I:793,T:417,D:a_pick_up_trigger,Q:29,O:22,L:939,N:0
L:51,I:794,T:417,D:a_pick_up_trigger,Q:29,O:22,L:939,N:0
L:51,I:795,T:150,D:a_lit_candle,Q:40,O:0,L:792,N:938
L:51,I:796,T:150,D:a_lit_candle,Q:40,O:0,L:793,N:795
L:51,I:797,T:150,D:a_lit_candle,Q:40,O:0,L:794,N:796
L:51,I:798,T:150,D:a_lit_candle,Q:40,O:0,L:937,N:756
L:51,I:799,T:391,D:a_create_object_trap,Q:40,O:0,L:225,N:884
L:51,I:800,T:366,D:special_tmap_obj,Q:40,O:36,L:0,N:0
L:51,I:801,T:366,D:special_tmap_obj,Q:40,O:36,L:0,N:800
L:51,I:802,T:366,D:special_tmap_obj,Q:40,O:36,L:0,N:0
L:51,I:803,T:366,D:special_tmap_obj,Q:40,O:36,L:0,N:802
L:51,I:804,T:237,D:a_Flam_stone,Q:40,O:0,L:1,N:0
L:51,I:805,T:391,D:a_create_object_trap,Q:0,O:0,L:245,N:0
L:51,I:806,T:46,D:a_helmet,Q:40,O:0,L:657,N:0
L:51,I:807,T:391,D:a_create_object_trap,Q:30,O:0,L:246,N:0
L:51,I:808,T:309,D:a_scroll,Q:40,O:0,L:570,N:952
L:51,I:809,T:14,D:a_jeweled_mace,Q:40,O:0,L:713,N:955
L:51,I:810,T:17,D:a_crossbow_bolt,Q:40,O:0,L:20,N:0
L:51,I:811,T:26,D:a_crossbow,Q:40,O:0,L:707,N:810
L:51,I:812,T:36,D:mail_leggings&pairs_of_mail_leggings,Q:40,O:0,L:716,N:806
L:51,I:813,T:349,D:a_chest,Q:40,O:0,L:812,N:253
L:51,I:814,T:349,D:a_chest,Q:40,O:0,L:811,N:254
L:51,I:815,T:391,D:a_create_object_trap,Q:45,O:0,L:247,N:0
L:51,I:816,T:391,D:a_create_object_trap,Q:33,O:0,L:248,N:0
L:51,I:817,T:2,D:an_axe,Q:40,O:0,L:710,N:913
L:51,I:818,T:55,D:a_copper_ring,Q:40,O:0,L:567,N:879
L:51,I:819,T:53,D:a_Guardian_signet_ring,Q:40,O:0,L:0,N:820
L:51,I:820,T:53,D:a_Guardian_signet_ring,Q:40,O:0,L:0,N:821
L:51,I:821,T:53,D:a_Guardian_signet_ring,Q:40,O:0,L:0,N:822
L:51,I:822,T:53,D:a_Guardian_signet_ring,Q:40,O:0,L:0,N:858
L:51,I:823,T:418,D:a_use_trigger,Q:30,O:47,L:847,N:0
L:51,I:824,T:425,D:a_timer_trigger,Q:31,O:46,L:841,N:0
L:51,I:825,T:434,D:a_use_trigger,Q:31,O:47,L:838,N:0
L:51,I:826,T:418,D:a_use_trigger,Q:30,O:46,L:829,N:825
L:51,I:827,T:418,D:a_use_trigger,Q:30,O:46,L:829,N:0
L:51,I:828,T:374,D:a_pull_chain,Q:40,O:0,L:827,N:894
L:51,I:829,T:392,D:a_door_trap,Q:1,O:0,L:0,N:849
L:51,I:830,T:416,D:a_move_trigger,Q:31,O:46,L:841,N:0
L:51,I:831,T:387,D:a_hack_trap,Q:2,O:0,L:0,N:0
L:51,I:832,T:423,D:an_exit_trigger,Q:33,O:46,L:833,N:830
L:51,I:833,T:397,D:a_set_variable_trap,Q:0,O:0,L:0,N:0
L:51,I:834,T:422,D:an_enter_trigger,Q:27,O:46,L:835,N:839
L:51,I:835,T:398,D:a_check_variable_trap,Q:0,O:0,L:848,N:0
L:51,I:836,T:387,D:a_hack_trap,Q:39,O:0,L:842,N:0
L:51,I:837,T:397,D:a_set_variable_trap,Q:0,O:1,L:836,N:0
L:51,I:838,T:384,D:a_damage_trap,Q:0,O:1,L:837,N:0
L:51,I:839,T:374,D:a_pull_chain,Q:40,O:0,L:826,N:842
L:51,I:840,T:326,D:a_portcullis&portcullises,Q:40,O:0,L:829,N:0
L:51,I:841,T:398,D:a_check_variable_trap,Q:0,O:0,L:823,N:0
L:51,I:842,T:449,D:a_mist_cloud,Q:40,O:17,L:0,N:832
L:51,I:843,T:419,D:a_look_trigger,Q:33,O:43,L:846,N:0
L:51,I:844,T:395,D:a_delete_object_trap,Q:32,O:43,L:845,N:0
L:51,I:845,T:366,D:special_tmap_obj,Q:40,O:32,L:843,N:0
L:51,I:846,T:389,D:a_change_terrain_trap,Q:31,O:63,L:844,N:1020
L:51,I:847,T:387,D:a_hack_trap,Q:38,O:0,L:0,N:834
L:51,I:848,T:400,D:a_text_string_trap,Q:10,O:3,L:0,N:0
L:51,I:849,T:271,D:a_lock,Q:40,O:0,L:512,N:0
L:51,I:850,T:384,D:a_damage_trap,Q:0,O:1,L:854,N:0
L:51,I:851,T:398,D:a_check_variable_trap,Q:0,O:0,L:853,N:0
L:51,I:852,T:416,D:a_move_trigger,Q:40,O:48,L:851,N:878
L:51,I:853,T:384,D:a_damage_trap,Q:8,O:1,L:0,N:0
L:51,I:854,T:397,D:a_set_variable_trap,Q:0,O:1,L:855,N:0
L:51,I:855,T:387,D:a_hack_trap,Q:39,O:0,L:878,N:0
L:51,I:856,T:433,D:a_pick_up_trigger,Q:41,O:45,L:857,N:0
L:51,I:857,T:384,D:a_damage_trap,Q:5,O:1,L:864,N:0
L:51,I:858,T:53,D:a_Guardian_signet_ring,Q:40,O:0,L:0,N:0
L:51,I:859,T:434,D:a_use_trigger,Q:40,O:46,L:850,N:862
L:51,I:860,T:384,D:a_damage_trap,Q:11,O:1,L:866,N:0
L:51,I:861,T:384,D:a_damage_trap,Q:5,O:0,L:860,N:0
L:51,I:862,T:266,D:a_key,Q:63,O:11,L:856,N:0
L:51,I:863,T:442,D:an_open_trigger,Q:41,O:44,L:861,N:0
L:51,I:864,T:400,D:a_text_string_trap,Q:10,O:2,L:865,N:0
L:51,I:865,T:390,D:a_spelltrap,Q:13,O:5,L:0,N:0
L:51,I:866,T:400,D:a_text_string_trap,Q:10,O:1,L:0,N:0
L:51,I:867,T:442,D:an_open_trigger,Q:40,O:45,L:871,N:863
L:51,I:868,T:271,D:a_lock,Q:40,O:0,L:512,N:867
L:51,I:869,T:418,D:a_use_trigger,Q:40,O:41,L:874,N:0
L:51,I:870,T:386,D:a_arrow_trap,Q:0,O:17,L:869,N:0
L:51,I:871,T:386,D:a_arrow_trap,Q:0,O:17,L:870,N:1016
L:51,I:872,T:386,D:a_arrow_trap,Q:0,O:17,L:0,N:0
L:51,I:873,T:386,D:a_arrow_trap,Q:0,O:17,L:872,N:0
L:51,I:874,T:386,D:a_arrow_trap,Q:0,O:17,L:873,N:0
L:51,I:875,T:386,D:a_arrow_trap,Q:0,O:17,L:892,N:0
L:51,I:876,T:386,D:a_arrow_trap,Q:0,O:17,L:875,N:0
L:51,I:877,T:386,D:a_arrow_trap,Q:0,O:17,L:876,N:0
L:51,I:878,T:449,D:a_mist_cloud,Q:40,O:18,L:1,N:871
L:51,I:879,T:40,D:plate_gauntlets&pairs_of_plate_gauntlets,Q:40,O:0,L:565,N:906
L:51,I:880,T:419,D:a_look_trigger,Q:30,O:26,L:831,N:0
L:51,I:881,T:276,D:a_plant,Q:40,O:0,L:1,N:956
L:51,I:882,T:276,D:a_plant,Q:40,O:0,L:1,N:881
L:51,I:883,T:276,D:a_plant,Q:40,O:0,L:1,N:0
L:51,I:884,T:414,D:a_flam_rune,Q:0,O:0,L:0,N:885
L:51,I:885,T:414,D:a_flam_rune,Q:0,O:0,L:0,N:886
L:51,I:886,T:414,D:a_flam_rune,Q:0,O:0,L:0,N:0
L:51,I:887,T:327,D:a_secret_door,Q:40,O:0,L:0,N:0
L:51,I:888,T:345,D:a_beam,Q:63,O:0,L:0,N:0
L:51,I:889,T:345,D:a_beam,Q:63,O:0,L:0,N:888
L:51,I:890,T:345,D:a_beam,Q:63,O:0,L:0,N:0
L:51,I:891,T:420,D:a_pressure_trigger,Q:40,O:43,L:877,N:0
L:51,I:892,T:386,D:a_arrow_trap,Q:0,O:17,L:0,N:0
L:51,I:893,T:200,D:a_broken_sword,Q:40,O:0,L:1,N:0
L:51,I:894,T:195,D:a_skull,Q:40,O:0,L:1,N:895
L:51,I:895,T:195,D:a_skull,Q:40,O:0,L:1,N:896
L:51,I:896,T:195,D:a_skull,Q:40,O:0,L:1,N:897
L:51,I:897,T:195,D:a_skull,Q:40,O:0,L:1,N:898
L:51,I:898,T:195,D:a_skull,Q:40,O:0,L:1,N:899
L:51,I:899,T:194,D:a_skull,Q:40,O:0,L:1,N:900
L:51,I:900,T:194,D:a_skull,Q:40,O:0,L:1,N:901
L:51,I:901,T:194,D:a_skull,Q:40,O:0,L:1,N:902
L:51,I:902,T:194,D:a_skull,Q:40,O:0,L:1,N:0
L:51,I:903,T:198,D:a_pile_of_bones&piles_of_bones,Q:40,O:0,L:1,N:0
L:51,I:904,T:195,D:a_skull,Q:40,O:0,L:1,N:0
L:51,I:905,T:198,D:a_pile_of_bones&piles_of_bones,Q:40,O:0,L:1,N:0
L:51,I:906,T:205,D:a_piece_of_wood&pieces_of_wood,Q:40,O:0,L:1,N:907
L:51,I:907,T:201,D:a_broken_axe,Q:40,O:0,L:1,N:908
L:51,I:908,T:195,D:a_skull,Q:40,O:0,L:1,N:909
L:51,I:909,T:198,D:a_pile_of_bones&piles_of_bones,Q:40,O:0,L:1,N:0
L:51,I:910,T:198,D:a_pile_of_bones&piles_of_bones,Q:40,O:0,L:1,N:911
L:51,I:911,T:194,D:a_skull,Q:40,O:0,L:1,N:912
L:51,I:912,T:200,D:a_broken_sword,Q:40,O:0,L:1,N:0
L:51,I:913,T:202,D:a_broken_mace,Q:40,O:0,L:1,N:914
L:51,I:914,T:203,D:a_broken_shield,Q:40,O:0,L:1,N:915
L:51,I:915,T:198,D:a_pile_of_bones&piles_of_bones,Q:40,O:0,L:1,N:916
L:51,I:916,T:197,D:a_bone,Q:40,O:0,L:1,N:917
L:51,I:917,T:197,D:a_bone,Q:40,O:0,L:1,N:918
L:51,I:918,T:197,D:a_bone,Q:40,O:0,L:1,N:919
L:51,I:919,T:196,D:a_bone,Q:40,O:0,L:1,N:920
L:51,I:920,T:196,D:a_bone,Q:40,O:0,L:1,N:921
L:51,I:921,T:196,D:a_bone,Q:40,O:0,L:1,N:922
L:51,I:922,T:198,D:a_pile_of_bones&piles_of_bones,Q:40,O:0,L:1,N:923
L:51,I:923,T:195,D:a_skull,Q:40,O:0,L:1,N:0
L:51,I:924,T:197,D:a_bone,Q:40,O:0,L:1,N:925
L:51,I:925,T:197,D:a_bone,Q:40,O:0,L:1,N:926
L:51,I:926,T:197,D:a_bone,Q:40,O:0,L:1,N:927
L:51,I:927,T:197,D:a_bone,Q:40,O:0,L:1,N:928
L:51,I:928,T:196,D:a_bone,Q:40,O:0,L:1,N:929
L:51,I:929,T:196,D:a_bone,Q:40,O:0,L:1,N:930
L:51,I:930,T:196,D:a_bone,Q:40,O:0,L:1,N:931
L:51,I:931,T:198,D:a_pile_of_bones&piles_of_bones,Q:40,O:0,L:1,N:932
L:51,I:932,T:198,D:a_pile_of_bones&piles_of_bones,Q:40,O:0,L:1,N:933
L:51,I:933,T:194,D:a_skull,Q:40,O:0,L:1,N:0
L:51,I:934,T:245,D:a_Nox_stone,Q:40,O:0,L:1,N:953
L:51,I:935,T:276,D:a_plant,Q:40,O:0,L:1,N:252
L:51,I:936,T:276,D:a_plant,Q:40,O:0,L:1,N:935
L:51,I:937,T:417,D:a_pick_up_trigger,Q:29,O:22,L:939,N:0
L:51,I:938,T:290,D:an_orb,Q:40,O:0,L:880,N:966
L:51,I:939,T:388,D:a_special_effects_trap,Q:4,O:5,L:984,N:0
L:51,I:940,T:418,D:a_use_trigger,Q:31,O:16,L:985,N:0
L:51,I:941,T:395,D:a_delete_object_trap,Q:30,O:24,L:982,N:0
L:51,I:942,T:356,D:a_bridge,Q:0,O:0,L:0,N:0
L:51,I:943,T:356,D:a_bridge,Q:0,O:0,L:0,N:0
L:51,I:944,T:169,D:a_goblet,Q:63,O:0,L:1,N:0
L:51,I:945,T:352,D:a_pillar,Q:0,O:0,L:0,N:0
L:51,I:946,T:352,D:a_pillar,Q:0,O:0,L:0,N:0
L:51,I:947,T:273,D:a_horn,Q:40,O:0,L:1,N:0
L:51,I:948,T:352,D:a_pillar,Q:0,O:0,L:0,N:0
L:51,I:949,T:352,D:a_pillar,Q:0,O:0,L:0,N:0
L:51,I:950,T:352,D:a_pillar,Q:0,O:0,L:0,N:0
L:51,I:951,T:49,D:a_crown,Q:40,O:0,L:0,N:0
L:51,I:952,T:166,D:a_sapphire,Q:63,O:0,L:1,N:944
L:51,I:953,T:257,D:a_lockpick,Q:40,O:0,L:5,N:0
L:51,I:954,T:12,D:a_black_sword,Q:40,O:0,L:706,N:790
L:51,I:955,T:303,D:a_banner,Q:40,O:0,L:1,N:951
L:51,I:956,T:352,D:a_pillar,Q:0,O:0,L:0,N:0
L:51,I:957,T:352,D:a_pillar,Q:0,O:0,L:0,N:0
L:51,I:958,T:352,D:a_pillar,Q:0,O:0,L:0,N:0
L:51,I:959,T:416,D:a_move_trigger,Q:30,O:31,L:960,N:719
L:51,I:960,T:385,D:a_teleport_trap,Q:30,O:31,L:0,N:0
L:51,I:961,T:422,D:an_enter_trigger,Q:28,O:4,L:962,N:0
L:51,I:962,T:388,D:a_special_effects_trap,Q:4,O:63,L:0,N:0
L:51,I:963,T:416,D:a_move_trigger,Q:41,O:31,L:968,N:0
L:51,I:964,T:416,D:a_move_trigger,Q:41,O:31,L:968,N:0
L:51,I:965,T:416,D:a_move_trigger,Q:41,O:31,L:968,N:0
L:51,I:966,T:416,D:a_move_trigger,Q:41,O:31,L:968,N:0
L:51,I:967,T:385,D:a_teleport_trap,Q:41,O:31,L:0,N:0
L:51,I:968,T:398,D:a_check_variable_trap,Q:0,O:0,L:967,N:0
L:51,I:969,T:416,D:a_move_trigger,Q:31,O:22,L:973,N:0
L:51,I:970,T:416,D:a_move_trigger,Q:31,O:22,L:973,N:0
L:51,I:971,T:416,D:a_move_trigger,Q:31,O:22,L:973,N:0
L:51,I:972,T:416,D:a_move_trigger,Q:31,O:22,L:973,N:0
L:51,I:973,T:385,D:a_teleport_trap,Q:28,O:19,L:0,N:0
L:51,I:974,T:271,D:a_lock,Q:40,O:0,L:537,N:0
L:51,I:975,T:418,D:a_use_trigger,Q:30,O:14,L:978,N:0
L:51,I:976,T:375,D:a_pull_chain,Q:40,O:0,L:975,N:0
L:51,I:977,T:395,D:a_delete_object_trap,Q:30,O:16,L:979,N:0
L:51,I:978,T:389,D:a_change_terrain_trap,Q:1,O:30,L:977,N:0
L:51,I:979,T:366,D:special_tmap_obj,Q:0,O:34,L:940,N:0
L:51,I:980,T:270,D:a_key,Q:40,O:25,L:1,N:0
L:51,I:981,T:418,D:a_use_trigger,Q:30,O:22,L:983,N:0
L:51,I:982,T:365,D:force_field,Q:0,O:0,L:0,N:0
L:51,I:983,T:389,D:a_change_terrain_trap,Q:11,O:30,L:941,N:0
L:51,I:984,T:389,D:a_change_terrain_trap,Q:30,O:63,L:981,N:0
L:51,I:985,T:400,D:a_text_string_trap,Q:10,O:0,L:0,N:0
L:51,I:986,T:416,D:a_move_trigger,Q:43,O:32,L:1005,N:0
L:51,I:987,T:416,D:a_move_trigger,Q:45,O:30,L:1001,N:0
L:51,I:988,T:416,D:a_move_trigger,Q:43,O:30,L:1004,N:0
L:51,I:989,T:416,D:a_move_trigger,Q:47,O:34,L:999,N:0
L:51,I:990,T:416,D:a_move_trigger,Q:47,O:28,L:998,N:0
L:51,I:991,T:416,D:a_move_trigger,Q:43,O:28,L:1003,N:0
L:51,I:992,T:416,D:a_move_trigger,Q:49,O:32,L:997,N:0
L:51,I:993,T:416,D:a_move_trigger,Q:45,O:28,L:1000,N:0
L:51,I:994,T:416,D:a_move_trigger,Q:43,O:28,L:1003,N:0
L:51,I:995,T:416,D:a_move_trigger,Q:43,O:34,L:1006,N:0
L:51,I:996,T:416,D:a_move_trigger,Q:45,O:34,L:1002,N:0
L:51,I:997,T:385,D:a_teleport_trap,Q:49,O:32,L:0,N:986
L:51,I:998,T:385,D:a_teleport_trap,Q:47,O:28,L:0,N:988
L:51,I:999,T:385,D:a_teleport_trap,Q:47,O:34,L:0,N:990
L:51,I:1000,T:385,D:a_teleport_trap,Q:45,O:28,L:0,N:991
L:51,I:1001,T:385,D:a_teleport_trap,Q:45,O:30,L:0,N:0
L:51,I:1002,T:385,D:a_teleport_trap,Q:45,O:34,L:0,N:993
L:51,I:1003,T:385,D:a_teleport_trap,Q:43,O:28,L:0,N:965
L:51,I:1004,T:385,D:a_teleport_trap,Q:43,O:30,L:0,N:994
L:51,I:1005,T:385,D:a_teleport_trap,Q:43,O:32,L:0,N:995
L:51,I:1006,T:385,D:a_teleport_trap,Q:43,O:34,L:0,N:996
L:51,I:1007,T:325,D:a_door,Q:40,O:0,L:974,N:0
L:51,I:1008,T:356,D:a_bridge,Q:0,O:0,L:0,N:0
L:51,I:1009,T:356,D:a_bridge,Q:0,O:0,L:0,N:0
L:51,I:1010,T:271,D:a_lock,Q:40,O:0,L:537,N:1013
L:51,I:1011,T:418,D:a_use_trigger,Q:30,O:40,L:1013,N:0
L:51,I:1012,T:373,D:a_lever,Q:40,O:0,L:1011,N:0
L:51,I:1013,T:392,D:a_door_trap,Q:3,O:0,L:0,N:0
L:51,I:1014,T:325,D:a_door,Q:40,O:0,L:1010,N:0
L:51,I:1015,T:323,D:a_door,Q:40,O:0,L:868,N:0
L:51,I:1016,T:349,D:a_chest,Q:63,O:0,L:859,N:0
L:51,I:1017,T:345,D:a_beam,Q:63,O:0,L:0,N:890
L:51,I:1018,T:345,D:a_beam,Q:63,O:0,L:0,N:0
L:51,I:1019,T:345,D:a_beam,Q:63,O:0,L:0,N:1018
L:51,I:1020,T:327,D:a_secret_door,Q:40,O:0,L:0,N:0
L:51,I:1021,T:416,D:a_move_trigger,Q:30,O:51,L:1022,N:1022
L:51,I:1022,T:385,D:a_teleport_trap,Q:30,O:51,L:0,N:0
L:51,I:1023,T:366,D:special_tmap_obj,Q:0,O:16,L:0,N:0
L:51,I:1024,T:2,D:an_axe,Q:4,O:5,L:0,N:0
L:56,I:0,T:240,D:an_In_stone,Q:48,O:0,L:0,N:3
L:56,I:1,T:63,D:a_jeweled_shield,Q:0,O:0,L:0,N:0
L:56,I:2,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:3,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:4,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:5,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:6,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:7,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:8,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:9,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:10,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:11,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:12,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:13,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:14,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:15,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:16,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:17,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:18,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:19,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:20,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:21,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:22,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:23,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:24,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:25,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:26,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:27,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:28,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:29,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:30,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:31,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:32,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:33,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:34,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:35,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:36,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:37,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:38,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:39,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:40,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:41,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:42,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:43,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:44,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:45,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:46,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:47,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:48,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:49,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:50,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:51,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:56,I:52,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
